     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       161,       110,         0,   105.0,BPOSD_corr_pl,41a975182435ef7b6d453ee55706f4c6ab2c984a7ec2c332649164bfba925f28,"{""d"":6,""p"":0.006,""rounds"":6}",
       830,       101,         0,   985.2,BPOSD_corr_sr,040f6114a225a9f817fdf7f6298de9609b55588555e2d4bced09d0f30db8bc4e,"{""d"":6,""p"":0.006,""rounds"":6}",
      2492,       654,         0,    8.91,BPOSD_single_pl,ba1e20bb13edf9826eb410028fbaf72101bbd5bc3493d21828ab29e5fc93fbfb,"{""d"":6,""p"":0.006,""rounds"":6}",
      2692,       550,         0,    34.8,BPOSD_single_sr,5a0464dfce5233ef7c5fdc25ad17334668607ac9273123643bf29ec9d2a5e73b,"{""d"":6,""p"":0.006,""rounds"":6}",
      1863,       211,         0,  3381.6,BPOSD_corr_sr_625,b5dbfd2d412796611d201a02b1ba1df304cb6990baf2e0fea558c21b46880cc1,"{""d"":6,""p"":0.006,""rounds"":6}",
      3170,       548,         0,    51.7,BPOSD_single_sr_625,c9805556bf11d1d9f75cb1631b77dd54bf4672b1d00114b77c8960f3545170cd,"{""d"":6,""p"":0.006,""rounds"":6}",
      2322,       670,         0,    9.20,BPOSD_single_pl_625,334b33b70959c691fa78ea8b3c8efa4e33a0f67645365688051016f8d503c8cd,"{""d"":6,""p"":0.006,""rounds"":6}",
       354,       235,         0,   235.1,BPOSD_corr_pl_625,a4fe5c6982eee663319905809d779f402360338da0b78c34155094f5466e96a6,"{""d"":6,""p"":0.006,""rounds"":6}",

   2949120,       102,         0,   175.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,098d4615a5016d71b37c1dbd7797768380147b5ea766205c1eee9c56e725aaea,"{""d"":6,""p"":0.001,""rounds"":6}","{""base"":45}"
    655360,       104,         0,    41.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,9fb37df042f7c24ead07f1150295cf32b7e04bee0a6c25129b951e3e959b2554,"{""d"":6,""p"":0.0015,""rounds"":6}","{""avg_itr"":10,""base"":10}"
    262144,       109,         0,    22.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,4fed23857936994c40b37f39bc88605c908504f452a6216dcbaa2256fed5f631,"{""d"":6,""p"":0.002,""rounds"":6}","{""avg_itr"":4,""base"":4}"
     65536,       159,         0,    20.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,ac2c44c0a3fe34c645ddda8e0555f344efd24967a7c601a6b4ad1d7f312e941b,"{""d"":6,""p"":0.003,""rounds"":6}","{""avg_itr"":3,""base"":1}"
     65536,       506,         0,    18.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,7802c5ec73e1c4874534a8ebe438e18377c41246a98fd0f0eb745a6fec05f05e,"{""d"":6,""p"":0.004,""rounds"":6}","{""avg_itr"":6,""base"":1}"
     65536,      1653,         0,    36.0,HBP_etB_corr_big_sr_400_0.96875_1_0_2_et1,09716e44f7b8179a5bbf862d519346f280a1c894391bcc53381c279215cf097d,"{""d"":6,""p"":0.005,""rounds"":6}","{""avg_itr"":13,""base"":1}"
